# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  144       6.456568840477e-10       1.683716084147e-13      -6.911502020480e-12       1.054299461633e-15       4.044417083932e-12       8.367170501510e-13      -4.863771715506e-15 
  145       6.508174126980e-10       1.679891307389e-13      -6.934090680523e-12       1.070202063001e-15       3.964477486379e-12       8.240669245060e-13      -4.791928948462e-15 
  146       6.559549527937e-10       1.675354171829e-13      -6.953234147808e-12       1.086261404371e-15       3.886402842840e-12       8.116801683418e-13      -4.720978633877e-15 
  147       6.610682805907e-10       1.670114078724e-13      -6.968877447637e-12       1.102478061174e-15       3.810194147107e-12       7.995560841726e-13      -4.650881588585e-15 
  148       6.661561306065e-10       1.664181567009e-13      -6.980967238457e-12       1.118852585494e-15       3.735845769785e-12       7.876928804888e-13      -4.581591481355e-15 
  149       6.712171947247e-10       1.657568333674e-13      -6.989451859108e-12       1.135385505473e-15       3.663345296993e-12       7.760876452226e-13      -4.513054671798e-15 
  150       6.762501212986e-10       1.650287254143e-13      -6.994281376076e-12       1.152077324718e-15       3.592673369065e-12       7.647363192137e-13      -4.445210049276e-15 
  151       6.812535142564e-10       1.642352402652e-13      -6.995407630750e-12       1.168928521711e-15       3.523803519259e-12       7.536336696748e-13      -4.377988871806e-15 
  152       6.862259322049e-10       1.633779072632e-13      -6.992784286672e-12       1.185939549211e-15       3.456702012454e-12       7.427732636576e-13      -4.311314604974e-15 
  153       6.911658875338e-10       1.624583797086e-13      -6.986366876789e-12       1.203110833668e-15       3.391327683859e-12       7.321474415180e-13      -4.245102760839e-15 
  154       6.960718455206e-10       1.614784368969e-13      -6.976112850713e-12       1.220442774622e-15       3.327631777713e-12       7.217472903822e-13      -4.179260736843e-15 
  155       7.009422234342e-10       1.604399861567e-13      -6.961981621965e-12       1.237935744120e-15       3.265557785990e-12       7.115626176119e-13      -4.113687654719e-15 
  156       7.057753896396e-10       1.593450648877e-13      -6.943934615237e-12       1.255590086113e-15       3.205041287102e-12       7.015819242704e-13      -4.048274199398e-15 
  157       7.105696627023e-10       1.581958425986e-13      -6.921935313638e-12       1.273406115871e-15       3.146009784603e-12       6.917923785879e-13      -3.982902457918e-15 
  158       7.153233104921e-10       1.569946229450e-13      -6.895949305951e-12       1.291384119386e-15       3.088382545892e-12       6.821797894272e-13      -3.917445758335e-15 
  159       7.200345492881e-10       1.557438457674e-13      -6.865944333888e-12       1.309524352781e-15       3.032070440915e-12       6.727285797495e-13      -3.851768508624e-15 
  160       7.247015428824e-10       1.544460891291e-13      -6.831890339339e-12       1.327827041716e-15       2.976975780872e-12       6.634217600799e-13      -3.785726035595e-15 
  161       7.293225274070e-10       1.531040100810e-13      -6.793759233577e-12       1.346292373809e-15       2.923012279167e-12       6.542446075199e-13      -3.719198800583e-15 
  162       7.338962000981e-10       1.517201567900e-13      -6.751524082732e-12       1.364920476383e-15       2.870167256593e-12       6.451961241058e-13      -3.652198785044e-15 
  163       7.384213633592e-10       1.502971436141e-13      -6.705159940258e-12       1.383711435607e-15       2.818444654464e-12       6.362785457495e-13      -3.584772248848e-15 
  164       7.428968018165e-10       1.488377126232e-13      -6.654644164113e-12       1.402665302692e-15       2.767845338951e-12       6.274937184168e-13      -3.516966196737e-15 
  165       7.473212820019e-10       1.473447353554e-13      -6.599956462738e-12       1.421782093257e-15       2.718367032368e-12       6.188430886422e-13      -3.448828375398e-15 
