# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  143       6.380020919684e-10       1.688222864884e-13      -6.871887824598e-12       1.070363949381e-15       4.267568965769e-12       7.857747625688e-13      -4.938450541522e-15 
  144       6.431773849150e-10       1.685436929620e-13      -6.899164358232e-12       1.086583724001e-15       4.183056251573e-12       7.737054602233e-13      -4.861802565311e-15 
  145       6.483317038883e-10       1.681931572737e-13      -6.923097231365e-12       1.102964132131e-15       4.100460297788e-12       7.618939033885e-13      -4.787099629770e-15 
  146       6.534638730240e-10       1.677714573845e-13      -6.943629708172e-12       1.119505800869e-15       4.019788873357e-12       7.503394280936e-13      -4.714243516420e-15 
  147       6.585726750451e-10       1.672794809778e-13      -6.960706597307e-12       1.136209334655e-15       3.941043077291e-12       7.390402993074e-13      -4.643123544224e-15 
  148       6.636568503538e-10       1.667182274690e-13      -6.974274298404e-12       1.153075314667e-15       3.864217172136e-12       7.279936847988e-13      -4.573616304490e-15 
  149       6.687150961229e-10       1.660888100173e-13      -6.984280848578e-12       1.170104298231e-15       3.789298417445e-12       7.171956289979e-13      -4.505585395773e-15 
  150       6.737460653874e-10       1.653924575356e-13      -6.990675968928e-12       1.187296818217e-15       3.716266903248e-12       7.066410268570e-13      -4.438881158785e-15 
  151       6.787483661366e-10       1.646305167018e-13      -6.993411111040e-12       1.204653382448e-15       3.645095383518e-12       6.963235977111e-13      -4.373340411296e-15 
  152       6.837205604053e-10       1.638044539693e-13      -6.992439503485e-12       1.222174473098e-15       3.575749109646e-12       6.862358591393e-13      -4.308786183037e-15 
  153       6.886611633657e-10       1.629158575776e-13      -6.987716198323e-12       1.239860546098e-15       3.508185663909e-12       6.763691008252e-13      -4.245027450612e-15 
  154       6.935686424192e-10       1.619664395636e-13      -6.979198117606e-12       1.257712030538e-15       3.442354792936e-12       6.667133584180e-13      -4.181858872393e-15 
