# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_nudm           12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       8.458487400115e+13       1.056453564290e-25       5.478796083480e-09       1.543638019285e+22       1.408774065952e+04       1.665515356721e-10       1.191609768646e+18       3.163636757059e-09       1.408477451704e+44       1.496842745911e+33       8.105709840428e+33       3.759359733323e-08       9.743408827823e+43       2.382818334583e+44       2.382818334583e+44       7.942727781622e+43      -5.798056319326e+52       1.873056420554e-06       5.973190064846e+00 
       8.399689573103e+13       1.071295680415e-25       5.518813850358e-09       1.522251902310e+22       1.408774065952e+04       1.677173964218e-10       1.183326483264e+18       3.185782214358e-09       1.369720691902e+44       1.465844039229e+33       7.937845498980e+33       3.759359733323e-08       9.475301620897e+43       2.317250854086e+44       2.317250854086e+44       7.724169513306e+43      -5.599317276221e+52       1.951100438077e-06       5.734262462252e+00 
       8.341300469814e+13       1.086346313429e-25       5.557012627833e-09       1.501162076300e+22       1.408774065952e+04       1.688914181967e-10       1.175100777819e+18       3.208082689859e-09       1.332030393213e+44       1.435487296987e+33       7.773457526374e+33       3.759359733323e-08       9.214571860169e+43       2.253487579322e+44       2.253487579322e+44       7.511625264098e+43      -5.407390379305e+52       2.029144455600e-06       5.513713906012e+00 
       8.283317249071e+13       1.101608392786e-25       5.595211405307e-09       1.480364436334e+22       1.408774065952e+04       1.700736581241e-10       1.166932252054e+18       3.230539268688e-09       1.295377210063e+44       1.405759224491e+33       7.612473929117e+33       3.759359733323e-08       8.961016542097e+43       2.191478864363e+44       2.191478864363e+44       7.304929547577e+43      -5.222042129739e+52       2.107188473123e-06       5.309502279863e+00 
       8.225737089444e+13       1.117084889096e-25       5.635229172185e-09       1.459854934362e+22       1.408774065952e+04       1.712641737310e-10       1.158820508495e+18       3.253153043568e-09       1.259732604377e+44       1.376646802372e+33       7.454824204656e+33       3.759359733323e-08       8.714438249143e+43       2.131176429380e+44       2.131176429380e+44       7.103921430972e+43      -5.043047032286e+52       2.185232490646e-06       5.119877198439e+00 
       8.168557189121e+13       1.132778814703e-25       5.673427949660e-09       1.439629578415e+22       1.408774065952e+04       1.724630229471e-10       1.150765152428e+18       3.275925114873e-09       1.225068823353e+44       1.348137280882e+33       7.300439310506e+33       3.759359733323e-08       8.474644996064e+43       2.072533323046e+44       2.072533323046e+44       6.908444409866e+43      -4.870187320974e+52       2.263276508169e-06       4.943329708838e+00 
       8.111774765760e+13       1.148693224271e-25       5.713445716538e-09       1.419684431832e+22       1.408774065952e+04       1.736702641077e-10       1.142765791885e+18       3.298856590677e-09       1.191358877859e+44       1.320218174315e+33       7.149251634008e+33       3.759359733323e-08       8.241450080431e+43       2.015503885986e+44       2.015503885986e+44       6.718346286339e+43      -4.703252694161e+52       2.341320525692e-06       4.778552051877e+00 
       8.055387056366e+13       1.164831215379e-25       5.753463483416e-09       1.400015612492e+22       1.408774065952e+04       1.748859559565e-10       1.134822037621e+18       3.321948586812e-09       1.158576521413e+44       1.292877255535e+33       7.001194962722e+33       3.759359733323e-08       8.014671937265e+43       1.960043715222e+44       1.960043715222e+44       6.533479050465e+43      -4.542040058678e+52       2.419364543214e-06       4.624405211493e+00 
       7.999391317146e+13       1.181195929123e-25       5.793481250294e-09       1.380619292058e+22       1.408774065952e+04       1.761101576482e-10       1.126933503100e+18       3.345202226919e-09       1.126696229756e+44       1.266102550624e+33       6.856204455425e+33       3.759359733323e-08       7.794133997669e+43       1.906109629604e+44       1.906109629604e+44       6.353698765076e+43      -4.386353282750e+52       2.497408560737e-06       4.479892548634e+00 
       7.943784823382e+13       1.197790550732e-25       5.835318006575e-09       1.361491695232e+22       1.408774065952e+04       1.773429287517e-10       1.119099804468e+18       3.368618642507e-09       1.095693180972e+44       1.239882333635e+33       6.714216613718e+33       3.759359733323e-08       7.579664551354e+43       1.853659636187e+44       1.853659636187e+44       6.178865453690e+43      -4.236002957379e+52       2.575452578260e-06       4.344138228978e+00 
       7.888564869297e+13       1.214618310179e-25       5.875335773453e-09       1.342629099020e+22       1.408774065952e+04       1.785843292530e-10       1.111320560545e+18       3.392198973005e-09       1.065543236164e+44       1.214205121459e+33       6.575169254216e+33       3.759359733323e-08       7.371096612945e+43       1.802652897536e+44       1.802652897536e+44       6.008842991528e+43      -4.090806165907e+52       2.653496595783e-06       4.216369457538e+00 
       7.833728767921e+13       1.231682482818e-25       5.917172529735e-09       1.324027832009e+22       1.408774065952e+04       1.798344195578e-10       1.103595392795e+18       3.415944365816e-09       1.036222920661e+44       1.189059668795e+33       6.439001481313e+33       3.759359733323e-08       7.168267791965e+43       1.753049699934e+44       1.753049699934e+44       5.843498999525e+43      -3.950586261484e+52       2.731540613306e-06       4.095901758751e+00 
       7.779273850965e+13       1.248986390020e-25       5.957190296613e-09       1.305684273648e+22       1.408774065952e+04       1.810932604947e-10       1.095923925318e+18       3.439855976376e-09       1.007709405738e+44       1.164434963227e+33       6.305653660515e+33       3.759359733323e-08       6.971020166400e+43       1.704811422453e+44       1.704811422453e+44       5.682704741260e+43      -3.815172652152e+52       2.809584630829e-06       3.982126709897e+00 
       7.725197468684e+13       1.266533399813e-25       5.999027052894e-09       1.287594853551e+22       1.408774065952e+04       1.823609133181e-10       1.088305784824e+18       3.463934968211e-09       9.799804908440e+43       1.140320220396e+33       6.175067392322e+33       3.759359733323e-08       6.779200159740e+43       1.657900506891e+44       1.657900506891e+44       5.526335022727e+43      -3.684400593309e+52       2.887628648352e-06       3.874501663683e+00 
       7.671496989756e+13       1.284326927547e-25       6.040863809176e-09       1.269756050794e+22       1.408774065952e+04       1.836374397113e-10       1.080740600620e+18       3.488182512988e-09       9.530145863146e+43       1.116704879284e+33       6.047185486651e+33       3.759359733323e-08       6.592658421409e+43       1.612280428527e+44       1.612280428527e+44       5.374268094852e+43      -3.558110987275e+52       2.965672665875e-06       3.772541093587e+00 
       7.618169801148e+13       1.302370436552e-25       6.084519554861e-09       1.252164393233e+22       1.408774065952e+04       1.849229017893e-10       1.073228004588e+18       3.512599790579e-09       9.267906965640e+43       1.093578597584e+33       5.921951937793e+33       3.759359733323e-08       6.411249710473e+43       1.567915667681e+44       1.567915667681e+44       5.226385558704e+43      -3.436150189738e+52       3.043716683398e-06       3.675809270674e+00 
       7.565213307992e+13       1.320667438815e-25       6.126356311142e-09       1.234816456831e+22       1.408774065952e+04       1.862173621019e-10       1.065767631169e+18       3.537187989113e-09       9.012884037369e+43       1.070931247170e+33       5.799311899882e+33       3.759359733323e-08       6.234832782562e+43       1.524771682062e+44       1.524771682062e+44       5.082572273311e+43      -3.318369822825e+52       3.121760700921e-06       3.583914038907e+00 
       7.512624933457e+13       1.339221495663e-25       6.170012056828e-09       1.217708864987e+22       1.408774065952e+04       1.875208836366e-10       1.058359117348e+18       3.561948305036e-09       8.764878518120e+43       1.048752909667e+33       5.679211662878e+33       3.759359733323e-08       6.063270279898e+43       1.482814879869e+44       1.482814879869e+44       4.942716266006e+43      -3.204626594589e+52       3.199804718444e-06       3.496501501373e+00 
       7.460402118627e+13       1.358036218455e-25       6.211848813109e-09       1.200838287881e+22       1.408774065952e+04       1.888335298220e-10       1.051002102630e+18       3.586881943171e-09       8.523697311413e+43       1.027033872102e+33       5.561598629041e+33       3.759359733323e-08       5.896428624344e+43       1.442012593642e+44       1.442012593642e+44       4.806708645252e+43      -3.094782124678e+52       3.277848735967e-06       3.413251465626e+00 
       7.408542322370e+13       1.377115269288e-25       6.255504558794e-09       1.184201441825e+22       1.408774065952e+04       1.901553645308e-10       1.043696229026e+18       3.611990116773e-09       8.289152634162e+43       1.005764622649e+33       5.446421289901e+33       3.759359733323e-08       5.734177913402e+43       1.402333054821e+44       1.402333054821e+44       4.674443515855e+43      -2.988702775978e+52       3.355892753490e-06       3.333873524565e+00 
       7.357043021222e+13       1.396462361706e-25       6.299160304479e-09       1.167795088625e+22       1.408774065952e+04       1.914864520825e-10       1.036441141039e+18       3.637274047590e-09       8.061061870468e+43       9.849358464708e+32       5.333629203695e+33       3.759359733323e-08       5.576391819075e+43       1.363745369017e+44       1.363745369017e+44       4.545817896514e+43      -2.886259492038e+52       3.433936771013e-06       3.258103671734e+00 
       7.305901709257e+13       1.416081261426e-25       6.344635039568e-09       1.151616034950e+22       1.408774065952e+04       1.928268572471e-10       1.029236485640e+18       3.662734965923e-09       7.839247429430e+43       9.645384216318e+32       5.223172973281e+33       3.759359733323e-08       5.422947489502e+43       1.326219491955e+44       1.326219491955e+44       4.420731639644e+43      -2.787327640051e+52       3.511980788536e-06       3.185701367918e+00 
       7.255115897971e+13       1.435975787067e-25       6.388290785253e-09       1.135661131711e+22       1.408774065952e+04       1.941766452478e-10       1.022081912254e+18       3.688374110684e-09       7.623536606878e+43       9.445634151073e+32       5.115004224499e+33       3.759359733323e-08       5.273725453312e+43       1.289726206080e+44       1.289726206080e+44       4.299087353397e+43      -2.691786859228e+52       3.590024806058e-06       3.116446990354e+00 
       7.204683116158e+13       1.456149810900e-25       6.433765520342e-09       1.119927273447e+22       1.408774065952e+04       1.955358817645e-10       1.014977072745e+18       3.714192729459e-09       7.413761450905e+43       9.250020788697e+32       5.009075584990e+33       3.759359733323e-08       5.128609526601e+43       1.254237097810e+44       1.254237097810e+44       4.180790325835e+43      -2.599520914370e+52       3.668068823581e-06       3.050139607581e+00 
       7.154600909790e+13       1.476607259593e-25       6.477421266027e-09       1.104411397720e+22       1.408774065952e+04       1.969046329369e-10       1.007921621395e+18       3.740192078565e-09       7.209758631098e+43       9.058458460580e+32       4.905340663449e+33       3.759359733323e-08       4.987486722469e+43       1.219724535415e+44       1.219724535415e+44       4.065748451189e+43      -2.510417554451e+52       3.746112841104e-06       2.986595032423e+00 
       7.104866841896e+13       1.497352114983e-25       6.522896001115e-09       1.089110484524e+22       1.408774065952e+04       1.982829653674e-10       1.000915214891e+18       3.766373423115e-09       7.011369311369e+43       8.870863272256e+32       4.803754029303e+33       3.759359733323e-08       4.850247163053e+43       1.186161647499e+44       1.186161647499e+44       3.953872158140e+43      -2.424368376056e+52       3.824156858627e-06       2.925644113394e+00 
       7.055478492449e+13       1.518388414846e-25       6.568370736204e-09       1.074021555688e+22       1.408774065952e+04       1.996709461250e-10       9.939575123045e+17       3.792738037076e-09       6.818439026289e+43       8.687153066661e+32       4.704271192824e+33       3.759359733323e-08       4.716783993974e+43       1.153522302082e+44       1.153522302082e+44       3.845074340088e+43      -2.341268691498e+52       3.902200876150e-06       2.867131231126e+00 
       7.006433458242e+13       1.539720253686e-25       6.615664460696e-09       1.059141674306e+22       1.408774065952e+04       2.010686427479e-10       9.870481750789e+17       3.819287203336e-09       6.630817560821e+43       8.507247388158e+32       4.606848585634e+33       3.759359733323e-08       4.586993301144e+43       1.121781086251e+44       1.121781086251e+44       3.739270287322e+43      -2.261017401449e+52       3.980244893673e-06       2.810912971692e+00 
       6.957729352772e+13       1.561351783530e-25       6.661139195785e-09       1.044467944158e+22       1.408774065952e+04       2.024761232471e-10       9.801868670099e+17       3.846022213759e-09       6.448358833359e+43       8.331067447294e+32       4.511443541634e+33       3.759359733323e-08       4.460774029851e+43       1.090913286374e+44       1.090913286374e+44       3.636377621070e+43      -2.183516871951e+52       4.058288911196e-06       2.756856953006e+00 
       6.909363806129e+13       1.583287214737e-25       6.708432920277e-09       1.029997509152e+22       1.408774065952e+04       2.038934561098e-10       9.733732542302e+17       3.872944369255e-09       6.270920781994e+43       8.158536086299e+32       4.418014278312e+33       3.759359733323e-08       4.338027906086e+43       1.060894868860e+44       1.060894868860e+44       3.536316229360e+43      -2.108672815627e+52       4.136332928719e-06       2.704840784082e+00 
       6.861334464875e+13       1.605530816817e-25       6.755726644769e-09       1.015727552764e+22       1.408774065952e+04       2.053207103026e-10       9.666070051939e+17       3.900054979839e-09       6.098365253901e+43       7.989577745294e+32       4.326519878446e+33       3.759359733323e-08       4.218659360024e+43       1.031702461444e+44       1.031702461444e+44       3.439008204641e+43      -2.036394176974e+52       4.214376946242e-06       2.654751139932e+00 
       6.813638991932e+13       1.628086919262e-25       6.803020369262e-09       1.001655297490e+22       1.408774065952e+04       2.067579552747e-10       9.598877906593e+17       3.927355364698e-09       5.930557897776e+43       7.824118429199e+32       4.236920272186e+33       3.759359733323e-08       4.102575451612e+43       1.003313334989e+44       1.003313334989e+44       3.344377783129e+43      -1.966593021582e+52       4.292420963765e-06       2.606482937388e+00 
       6.766275066466e+13       1.650959912391e-25       6.850314093754e-09       9.877780043073e+21       1.408774065952e+04       2.082052609617e-10       9.532152836735e+17       3.954846852250e-09       5.767368059232e+43       7.662085675328e+32       4.149176219505e+33       3.759359733323e-08       3.989685798209e+43       9.757053857933e+43       9.757053857933e+43       3.252351285814e+43      -1.899184429157e+52       4.370464981288e-06       2.559938599220e+00 
       6.719240383780e+13       1.674154248200e-25       6.897607818246e-09       9.740929721418e+21       1.408774065952e+04       2.096626977884e-10       9.465891595566e+17       3.982530780216e-09       5.608668679066e+43       7.503408521651e+32       4.063249293011e+33       3.759359733323e-08       3.879902504213e+43       9.488571183761e+43       9.488571183761e+43       3.162857061093e+43      -1.834086390204e+52       4.448508998811e-06       2.515027395725e+00 
       6.672532655193e+13       1.697674441232e-25       6.946720532142e-09       9.605975373399e+21       1.408774065952e+04       2.111303366729e-10       9.400090958854e+17       4.010408495677e-09       5.454336194339e+43       7.348017475722e+32       3.979101861122e+33       3.759359733323e-08       3.773140092625e+43       9.227476287435e+43       9.227476287435e+43       3.075825428988e+43      -1.771219706253e+52       4.526553016334e-06       2.471664854420e+00 
       6.626149607938e+13       1.721525069457e-25       6.994014256634e-09       9.472890731514e+21       1.408774065952e+04       2.126082490296e-10       9.334747724781e+17       4.038481355146e-09       5.304250442161e+43       7.195844484239e+32       3.896697071582e+33       3.759359733323e-08       3.669315438497e+43       8.973565881120e+43       8.973565881120e+43       2.991188626886e+43      -1.710507893507e+52       4.604597033856e-06       2.429772229769e+00 
       6.580088985043e+13       1.745710775158e-25       7.043126970530e-09       9.341649892180e+21       1.408774065952e+04       2.140965067728e-10       9.269858713784e+17       4.066750724632e-09       5.158294566141e+43       7.046822903244e+32       3.815998835324e+33       3.759359733323e-08       3.568347704214e+43       8.726642270807e+43       8.726642270807e+43       2.908880756785e+43      -1.651877089794e+52       4.682641051379e-06       2.389276025940e+00 
       6.534348545226e+13       1.770236265838e-25       7.092239684425e-09       9.212227310694e+21       1.408774065952e+04       2.155951823202e-10       9.205420768405e+17       4.095217979704e-09       5.016354925399e+43       6.900887468934e+32       3.736971810663e+33       3.759359733323e-08       3.470158276548e+43       8.486513202390e+43       8.486513202390e+43       2.828837733982e+43      -1.595255964701e+52       4.760685068902e-06       2.350107566498e+00 
       6.488926062786e+13       1.795106315137e-25       7.143171387725e-09       9.084597796256e+21       1.408774065952e+04       2.171043485965e-10       9.141430753133e+17       4.123884505562e-09       4.878321006084e+43       6.757974269081e+32       3.659581387818e+33       3.759359733323e-08       3.374670705457e+43       8.252991711974e+43       8.252991711974e+43       2.750997237180e+43      -1.540575632798e+52       4.838729086425e-06       2.312202605748e+00 
       6.443819327494e+13       1.820325763758e-25       7.192284101620e-09       8.958736507070e+21       1.408774065952e+04       2.186240790366e-10       9.077885554254e+17       4.152751697101e-09       4.744085335330e+43       6.618020715039e+32       3.583793673758e+33       3.759359733323e-08       3.281810644556e+43       8.025895980311e+43       8.025895980311e+43       2.675298659962e+43      -1.487769569830e+52       4.916773103948e-06       2.275500977086e+00 
       6.399026144483e+13       1.845899520413e-25       7.243215804920e-09       8.834618945506e+21       1.408774065952e+04       2.201544475899e-10       9.014782079696e+17       4.181820958980e-09       4.613543397580e+43       6.480965514336e+32       3.509575477354e+33       3.759359733323e-08       3.191505793234e+43       7.805049191230e+43       7.805049191230e+43       2.601683063605e+43      -1.436773531781e+52       4.994817121471e-06       2.239946274319e+00 
       6.354544334144e+13       1.871832562775e-25       7.294147508219e-09       8.712220953334e+21       1.408774065952e+04       2.216955287230e-10       8.952117258884e+17       4.211093705692e-09       4.486593553207e+43       6.346748643830e+32       3.436894294846e+33       3.759359733323e-08       3.103685840358e+43       7.590279393972e+43       7.590279393972e+43       2.530093131188e+43      -1.387525476720e+52       5.072861138994e-06       2.205485562406e+00 
       6.310371732019e+13       1.898129938449e-25       7.345079211518e-09       8.591518707021e+21       1.408774065952e+04       2.232473974241e-10       8.889888042585e+17       4.240571361632e-09       4.363136959379e+43       6.215311323422e+32       3.365718295607e+33       3.759359733323e-08       3.018282409532e+43       7.381419369309e+43       7.381419369309e+43       2.460473122970e+43      -1.339965489314e+52       5.150905156517e-06       2.172069114491e+00 
       6.266506188699e+13       1.924796765954e-25       7.396010914817e-09       8.472488713092e+21       1.408774065952e+04       2.248101292061e-10       8.828091402766e+17       4.270255361163e-09       4.243077493099e+43       6.086595990312e+32       3.296016308204e+33       3.759359733323e-08       2.935229005859e+43       7.178306499348e+43       7.178306499348e+43       2.392768832986e+43      -1.294035707940e+52       5.228949174040e-06       2.139650172484e+00 
       6.222945569711e+13       1.951838235719e-25       7.448761607520e-09       8.355107803562e+21       1.408774065952e+04       2.263838001105e-10       8.766724332439e+17       4.300147148691e-09       4.126321676367e+43       5.960546273793e+32       3.227757806744e+33       3.759359733323e-08       2.854460964164e+43       6.980782640914e+43       6.980782640914e+43       2.326927546844e+43      -1.249680254289e+52       5.306993191563e-06       2.108184728771e+00 
       6.179687755423e+13       1.979259611092e-25       7.499693310820e-09       8.239353131420e+21       1.408774065952e+04       2.279684867113e-10       8.705783845520e+17       4.330248178731e-09       4.012778603396e+43       5.837106970559e+32       3.160912897507e+33       3.759359733323e-08       2.775915398654e+43       6.788694002424e+43       6.788694002424e+43       2.262898000683e+43      -1.206845165383e+52       5.385037209086e-06       2.077631326905e+00 
       6.136730640936e+13       2.007066229368e-25       7.552444003522e-09       8.125202166189e+21       1.408774065952e+04       2.295642661183e-10       8.645266976683e+17       4.360559915982e-09       3.902359869831e+43       5.716224020532e+32       3.095452305855e+33       3.759359733323e-08       2.699531153946e+43       6.601891024144e+43       6.601891024144e+43       2.200630341259e+43      -1.165478327923e+52       5.463081226609e-06       2.047950879378e+00 
       6.094072135984e+13       2.035263502824e-25       7.605194696225e-09       8.012632689535e+21       1.408774065952e+04       2.311712159811e-10       8.585170781215e+17       4.391083835393e-09       3.794979503924e+43       5.597844483185e+32       3.031347363409e+33       3.759359733323e-08       2.625248757458e+43       6.420228261741e+43       6.420228261741e+43       2.140076087127e+43      -1.125529414892e+52       5.541125244132e-06       2.019106500796e+00 
       6.051710164830e+13       2.063856919775e-25       7.657945388928e-09       7.901622790947e+21       1.408774065952e+04       2.327894144929e-10       8.525492334871e+17       4.421821422241e-09       3.690553899588e+43       5.481916514359e+32       2.968569995495e+33       3.759359733323e-08       2.553010373101e+43       6.243564273041e+43       6.243564273041e+43       2.081188090896e+43      -1.086949824322e+52       5.619169261655e-06       1.991063354951e+00 
       6.009642666167e+13       2.092852045641e-25       7.712515071034e-09       7.792150863467e+21       1.408774065952e+04       2.344189403944e-10       8.466228733735e+17       4.452774172196e-09       3.589001751309e+43       5.368389343553e+32       2.907092708848e+33       3.759359733323e-08       2.482759756250e+43       6.071761507904e+43       6.071761507904e+43       2.023920502520e+43      -1.049692620167e+52       5.697213279178e-06       1.963788514473e+00 
       5.967867593016e+13       2.122254524030e-25       7.767084753141e-09       7.684195599492e+21       1.408774065952e+04       2.360598729772e-10       8.407377094076e+17       4.483943591401e-09       3.490243990837e+43       5.257213251695e+32       2.846888579573e+33       3.759359733323e-08       2.414442209950e+43       5.904686201125e+43       5.904686201125e+43       1.968228733596e+43      -1.013712475202e+52       5.775257296701e-06       1.937250831845e+00 
       5.926382912628e+13       2.152070077838e-25       7.821654435247e-09       7.577735986617e+21       1.408774065952e+04       2.377122920880e-10       8.348934552210e+17       4.515331196541e-09       3.394203725627e+43       5.148339549364e+32       2.787931241352e+33       3.759359733323e-08       2.348004542330e+43       5.742208268287e+43       5.742208268287e+43       1.914069422652e+43      -9.789656158741e+51       5.853301314224e-06       1.911420820754e+00 
       5.885186606383e+13       2.182304510361e-25       7.876224117354e-09       7.472751303555e+21       1.408774065952e+04       2.393762781326e-10       8.290898264360e+17       4.546938514916e-09       3.300806178968e+43       5.041720555468e+32       2.730194873897e+33       3.759359733323e-08       2.283395025187e+43       5.584201204478e+43       5.584201204478e+43       1.861400401385e+43      -9.454097690497e+51       5.931345331747e-06       1.886270546797e+00 
       5.844276669695e+13       2.212963706427e-25       7.930793799460e-09       7.369221116097e+21       1.408774065952e+04       2.410519120795e-10       8.233265406514e+17       4.578767084520e-09       3.209978631763e+43       4.937309576359e+32       2.673654191643e+33       3.759359733323e-08       2.220563353712e+43       5.430541985792e+43       5.430541985792e+43       1.810180661825e+43      -9.130041105852e+51       6.009389349270e-06       1.861773526709e+00 
       5.803651111912e+13       2.244053633538e-25       7.985363481566e-09       7.267125273136e+21       1.408774065952e+04       2.427392754641e-10       8.176033174294e+17       4.610818454111e-09       3.121650365911e+43       4.835060885390e+32       2.618284432673e+33       3.759359733323e-08       2.159460607324e+43       5.281110973545e+43       5.281110973545e+43       1.760370324412e+43      -8.817092156593e+51       6.087433366793e-06       1.837904635341e+00 
       5.763307956218e+13       2.275580343036e-25       8.041752153076e-09       7.166443902748e+21       1.408774065952e+04       2.444384503923e-10       8.119198782814e+17       4.643094183289e-09       3.035752609243e+43       4.734929702882e+32       2.564061347877e+33       3.759359733323e-08       2.100039211576e+43       5.135791821123e+43       5.135791821123e+43       1.711930606940e+43      -8.514870108090e+51       6.165477384316e-06       1.814640019704e+00 
       5.723245239541e+13       2.307549971275e-25       8.098140824586e-09       7.067157408320e+21       1.408774065952e+04       2.461495195451e-10       8.062759466549e+17       4.675595842572e-09       2.952218481982e+43       4.636872176518e+32       2.510961190325e+33       3.759359733323e-08       2.042252901117e+43       4.994471383397e+43       4.994471383397e+43       1.664823794366e+43      -8.223007276093e+51       6.243521401839e-06       1.791957019458e+00 
       5.683461012454e+13       2.339968740821e-25       8.154529496096e-09       6.969246464738e+21       1.408774065952e+04       2.478725661819e-10       8.006712479194e+17       4.708325013470e-09       2.870982944664e+43       4.540845362135e+32       2.458960704876e+33       3.759359733323e-08       1.986056683671e+43       4.857039628626e+43       4.857039628626e+43       1.619013209445e+43      -7.941148579405e+51       6.321565419362e-06       1.769834093292e+00 
       5.643953339081e+13       2.372842961661e-25       8.212737157010e-09       6.872692014626e+21       1.408774065952e+04       2.496076741452e-10       7.951055093539e+17       4.741283288563e-09       2.791982747502e+43       4.446807204918e+32       2.408037117985e+33       3.759359733323e-08       1.931406805003e+43       4.723389552790e+43       4.723389552790e+43       1.574463184168e+43      -7.668951107890e+51       6.399609436886e-06       1.748250750691e+00 
       5.604720297002e+13       2.406179032429e-25       8.269125828519e-09       6.777475264634e+21       1.408774065952e+04       2.513549278642e-10       7.895784601330e+17       4.774472271583e-09       2.715156381141e+43       4.354716520981e+32       2.358168127736e+33       3.759359733323e-08       1.878260714853e+43       4.593417096273e+43       4.593417096273e+43       1.531139031998e+43      -7.406083705290e+51       6.477653454409e-06       1.727187488635e+00 
       5.565759977162e+13       2.439983441655e-25       8.327333489433e-09       6.683577681785e+21       1.408774065952e+04       2.531144123592e-10       7.840898313138e+17       4.807893577483e-09       2.640444028762e+43       4.264532979332e+32       2.309331894071e+33       3.759359733323e-08       1.826577033809e+43       4.467021062845e+43       4.467021062845e+43       1.489007020857e+43      -7.152226566332e+51       6.555697471932e-06       1.706625732818e+00 
       5.527070483775e+13       2.474262769026e-25       8.385541150346e-09       6.590980989859e+21       1.408774065952e+04       2.548862132458e-10       7.786393558230e+17       4.841548832525e-09       2.567787519515e+43       4.176217084210e+32       2.261507029227e+33       3.759359733323e-08       1.776315521086e+43       4.344103040869e+43       4.344103040869e+43       1.448034346867e+43      -6.907070847662e+51       6.633741489455e-06       1.686547783020e+00 
       5.488649934235e+13       2.509023686668e-25       8.443748811260e-09       6.499667165848e+21       1.408774065952e+04       2.566704167385e-10       7.732267684439e+17       4.875439674353e-09       2.497130283223e+43       4.089730157786e+32       2.214672588368e+33       3.759359733323e-08       1.727437043195e+43       4.224567326680e+43       4.224567326680e+43       1.408189108806e+43      -6.670318292096e+51       6.711785506978e-06       1.666936762288e+00 
       5.450496459022e+13       2.544272960442e-25       8.503775461577e-09       6.409618436436e+21       1.408774065952e+04       2.584671096556e-10       7.678518058033e+17       4.909567752072e-09       2.428417306338e+43       4.005034323226e+32       2.168808060414e+33       3.759359733323e-08       1.679903543474e+43       4.108320850070e+43       4.108320850070e+43       1.369440283271e+43      -6.441680865765e+51       6.789829524501e-06       1.647776569618e+00 
       5.412608201611e+13       2.580017451263e-25       8.563802111894e-09       6.320817274547e+21       1.408774065952e+04       2.602763794232e-10       7.625142063588e+17       4.943934726336e-09       2.361595089109e+43       3.922092488102e+32       2.123893359054e+33       3.759359733323e-08       1.633678012461e+43       3.995273101821e+43       3.995273101821e+43       1.331757700523e+43      -6.220880407691e+51       6.867873542024e-06       1.629051835873e+00 
       5.374983318382e+13       2.616264116435e-25       8.623828762211e-09       6.233246395932e+21       1.408774065952e+04       2.620983140792e-10       7.572137103861e+17       4.978542269420e-09       2.296611603922e+43       3.840868328149e+32       2.079908813957e+33       3.759359733323e-08       1.588724459072e+43       3.885336063240e+43       3.885336063240e+43       1.295112020998e+43      -6.007648291375e+51       6.945917559548e-06       1.610747882661e+00 
       5.337619978533e+13       2.653020011007e-25       8.683855412528e-09       6.146888755803e+21       1.408774065952e+04       2.639330022777e-10       7.519500599663e+17       5.013392065306e-09       2.233416254799e+43       3.761326271354e+32       2.036835162148e+33       3.759359733323e-08       1.545007882581e+43       3.778424137622e+43       3.778424137622e+43       1.259474712460e+43      -5.801725097985e+51       7.023961577071e-06       1.592850683965e+00 
       5.300516363985e+13       2.690292289141e-25       8.743882062845e-09       6.061727545517e+21       1.408774065952e+04       2.657805332937e-10       7.467229989735e+17       5.048485809762e-09       2.171959837999e+43       3.683431482379e+32       1.994653539581e+33       3.759359733323e-08       1.502494245373e+43       3.674454083609e+43       3.674454083609e+43       1.224818027791e+43      -5.602860300745e+51       7.102005594594e-06       1.575346830295e+00 
       5.263670669300e+13       2.728088205511e-25       8.805727702565e-09       5.977746189305e+21       1.408774065952e+04       2.676409970267e-10       7.415322730620e+17       5.083825210430e-09       2.112194503709e+43       3.607149847305e+32       1.953345472868e+33       3.759359733323e-08       1.461150446435e+43       3.573344950375e+43       3.573344950375e+43       1.191114983381e+43      -5.410811960148e+51       7.180049612117e-06       1.558223495184e+00 
       5.227081101588e+13       2.766415116710e-25       8.867573342286e-09       5.894928341043e+21       1.408774065952e+04       2.695144840059e-10       7.363776296545e+17       5.119411986903e-09       2.054073718788e+43       3.532447958693e+32       1.912892871199e+33       3.759359733323e-08       1.420944295589e+43       3.475018014604e+43       3.475018014604e+43       1.158339338126e+43      -5.225346429606e+51       7.258093629641e-06       1.541468403838e+00 
       5.190745880425e+13       2.805280482684e-25       8.929418982007e-09       5.813257881073e+21       1.408774065952e+04       2.714010853940e-10       7.312588179290e+17       5.155247870810e-09       1.997552230540e+43       3.459293100950e+32       1.873278018409e+33       3.759359733323e-08       1.381844488425e+43       3.379396719186e+43       3.379396719186e+43       1.126465572988e+43      -5.046238071199e+51       7.336137647164e-06       1.525069803797e+00 
